,Financial Benchmarks India Private Ltd,,,,
,,,,,
FBIL SDL/SGS Prices/Yields,,,18-Sep-26,,
Calculating Agent: FBIL,,,,,
ISIN,Description,Coupon,Maturity (dd-mmm-yyyy),Price(Rs),YTM% p.a. (Semi-Annual)
IN1020240421,07.33 AP SGS 2039,7.33,31/Jul/2039,96.1817,7.8040
IN2120190045,07.23 MP SDL 2039,7.23,07/Aug/2039,95.3765,7.8040
IN2220240112,07.27 MH SGS 2039,7.27,07/Aug/2039,95.6977,7.8040
IN1220240056,07.30 AS SGS 2039,7.3,07/Aug/2039,95.9387,7.8040
IN1020200292,06.60 AP SDL 2039,6.6,12/Aug/2039,90.3117,7.8040
IN2020230115,07.47 KL SGS 2039,7.47,17/Aug/2039,97.3028,7.8040
IN1620200080,06.68 HR SDL 2039,6.68,19/Aug/2039,90.9481,7.8040
IN1320250062,07.48 BR SGS 2039,7.48,20/Aug/2039,97.3830,7.8040
IN1620240136,07.25 HR SGS 2039,7.25,21/Aug/2039,95.5324,7.8040
IN2520230052,07.46 MZ SGS 2039,7.46,23/Aug/2039,97.2219,7.8040
IN2220260086,07.63 MH SGS 2039,7.63,27/Aug/2039,98.4554,7.8209
IN2220240195,07.24 MH SGS 2039,7.24,28/Aug/2039,95.4499,7.8040
IN1220240064,07.26 AS SGS 2039,7.26,28/Aug/2039,95.6109,7.8040
IN2020240122,07.26 KL SGS 2039,7.26,28/Aug/2039,95.6109,7.8040
IN1620250135,07.52 HR SGS 2039,7.52,28/Aug/2039,97.7047,7.8040
IN1020220456,07.71 AP SGS 2039,7.71,30/Aug/2039,99.2353,7.8040
IN2920230165,07.41 RJ SGS 2039,7.41,30/Aug/2039,96.8187,7.8040
IN3420230051,07.41 WB SGS 2039,7.41,30/Aug/2039,96.8187,7.8040
IN2020210133,07.06 KL SDL 2039,7.06,01/Sep/2039,93.9989,7.8040
IN1020200342,06.68 AP SDL 2039,6.68,02/Sep/2039,90.9366,7.8040
IN4520230215,07.44 TS SGS 2039 06 SEP,7.44,06/Sep/2039,97.0600,7.8040
IN1020210242,07.00 AP SDL 2039 08 SEP,7,08/Sep/2039,93.5119,7.8040
IN1720240085,07.22 HP SGS 2039,7.22,11/Sep/2039,95.2852,7.8040
IN2120230049,07.46 MP SGS 2039,7.46,13/Sep/2039,97.2212,7.8040
IN1620250168,07.43 HR SGS 2039,7.43,17/Sep/2039,96.9791,7.8040
IN3420220102,07.56 WB SGS 2039,7.56,21/Sep/2039,98.0292,7.8040
IN2920240297,07.13 RJ SGS 2039,7.13,25/Sep/2039,94.5517,7.8040
IN2020230149,07.45 KL SGS 2039,7.45,27/Sep/2039,97.1363,7.8040
IN3420230085,07.46 WB SGS 2039,7.46,27/Sep/2039,97.2171,7.8040
IN1020200383,07.00 AP SDL 2039,7,30/Sep/2039,93.4954,7.8040
IN1620250184,07.43 HR SGS 2039 01 OCT,7.43,01/Oct/2039,96.9716,7.8040
IN4520240321,07.12 TS SGS 2039,7.12,03/Oct/2039,94.4626,7.8040
IN1220240106,07.13 AS SGS 2039,7.13,03/Oct/2039,94.5435,7.8040
IN3420230101,07.59 WB SGS 2039,7.59,04/Oct/2039,98.2638,7.8040
IN1020210325,07.09 AP SDL 2039,7.09,06/Oct/2039,94.2169,7.8040
IN2520240069,07.15 MZ SGS 2039,7.15,09/Oct/2039,94.6995,7.8040
IN1020200417,06.91 AP SDL 2039,6.91,14/Oct/2039,92.7508,7.8040
IN4520230280,07.65 TS SGS 2039,7.65,18/Oct/2039,98.7426,7.8040
IN3420220144,07.74 WB SGS 2039,7.74,19/Oct/2039,99.4716,7.8040
IN3420220169,07.95 WB SGS 2039,7.95,27/Oct/2039,101.1725,7.8040
IN1620250226,07.35 HR SGS 2039,7.35,29/Oct/2039,96.3039,7.8040
IN3320250076,07.35 UP SGS 2039,7.35,29/Oct/2039,96.3039,7.8040
IN1020240553,07.15 AP SGS 2039,7.15,30/Oct/2039,94.6802,7.8040
IN2020240189,07.15 KL SGS 2039,7.15,30/Oct/2039,94.6802,7.8040
IN2320240046,07.15 MN SGS 2039,7.15,30/Oct/2039,94.6802,7.8040
IN2920230264,07.74 RJ SGS 2039,7.74,01/Nov/2039,99.4677,7.8040
IN4520220232,07.84 TS SGS 2039,7.84,02/Nov/2039,100.2791,7.8040
IN1020210408,07.00 AP SDL 2039,7,10/Nov/2039,93.4531,7.8040
IN1720240101,07.13 HP SGS 2039,7.13,13/Nov/2039,94.5068,7.8040
IN4520240370,07.13 TS SGS 2039,7.13,13/Nov/2039,94.5068,7.8040
IN3420240134,07.18 WB SGS 2039,7.18,27/Nov/2039,94.9026,7.8040
IN2820220167,07.63 PN SGS 2039,7.63,30/Nov/2039,98.5653,7.8040
IN4520250569,07.49 TS SGS 2039,7.49,03/Dec/2039,97.4240,7.8040
IN1020240645,07.11 AP SGS 2039,7.11,04/Dec/2039,94.3273,7.8040
IN1920220093,07.63 KA SGS 2039,7.63,14/Dec/2039,98.5621,7.8040
IN3320250167,07.51 UP SGS 2039,7.51,17/Dec/2039,97.5822,7.8040
IN1220250121,07.59 AS SGS 2039,7.59,17/Dec/2039,98.2350,7.8040
IN2920240396,07.12 RJ SGS 2039,7.12,18/Dec/2039,94.3988,7.8040
IN2520240085,07.13 MZ SGS 2039,7.13,18/Dec/2039,94.4804,7.8040
IN1920230142,07.64 KA SGS 2039,7.64,20/Dec/2039,98.6426,7.8040
IN2320240053,07.15 MN SGS 2039 26 DEC,7.15,26/Dec/2039,94.6385,7.8040
IN3320240051,07.16 UP SGS 2039,7.16,26/Dec/2039,94.7202,7.8040
IN3420240167,07.16 WB SGS 2039,7.16,26/Dec/2039,94.7202,7.8040
IN3420220193,07.67 WB SGS 2039,7.67,28/Dec/2039,98.8865,7.8040
IN2820220175,07.68 PN SGS 2039,7.68,28/Dec/2039,98.9683,7.8040
IN3420240183,07.15 WB SGS 2040,7.15,01/Jan/2040,94.2814,7.8490
IN1020210465,07.18 AP SDL 2040,7.18,05/Jan/2040,94.5236,7.8490
IN1020250453,07.64 AP SGS 2040,7.64,07/Jan/2040,98.2761,7.8490
IN2920250379,07.65 RJ SGS 2040,7.65,07/Jan/2040,98.3577,7.8490
IN1320240188,07.15 BR SGS 2040,7.15,08/Jan/2040,94.2770,7.8490
IN4520220323,07.59 TS SGS 2040,7.59,11/Jan/2040,97.8674,7.8490
IN1320240204,07.22 BR SGS 2040,7.22,15/Jan/2040,94.8446,7.8490
IN2520240093,07.23 MZ SGS 2040,7.23,15/Jan/2040,94.9263,7.8490
IN1920230225,07.69 KA SGS 2040,7.69,17/Jan/2040,98.6835,7.8490
IN1920210292,07.33 KA SDL 2040,7.33,19/Jan/2040,95.7415,7.8490
IN2120230155,07.71 MP SGS 2040,7.71,24/Jan/2040,98.8469,7.8490
IN1620250309,07.57 HR SGS 2040,7.57,28/Jan/2040,97.7017,7.8490
IN1320250252,07.63 BR SGS 2040,7.63,28/Jan/2040,98.1925,7.8490
IN2820220183,07.70 PN SGS 2040,7.7,01/Feb/2040,98.7653,7.8490
IN1020240728,07.16 AP SGS 2040,7.16,05/Feb/2040,94.3440,7.8490
IN1220240163,07.16 AS SGS 2040,7.16,05/Feb/2040,94.3440,7.8490
IN2120230163,07.48 MP SGS 2040,7.48,07/Feb/2040,96.9638,7.8490
IN2520230094,07.52 MZ SGS 2040,7.52,07/Feb/2040,97.2914,7.8490
IN1620250325,07.78 HR SGS 2040,7.78,11/Feb/2040,99.4214,7.8490
IN1620190166,07.03 HR SDL 2040,7.03,12/Feb/2040,93.2753,7.8490
IN4520220406,07.59 TS SGS 2040 15 FEB,7.59,15/Feb/2040,97.8645,7.8490
IN1020210507,07.13 AP SDL 2040,7.13,16/Feb/2040,94.0929,7.8490
IN2120240162,07.16 MP SGS 2040,7.16,20/Feb/2040,94.3372,7.8490
IN3820240072,07.16 PY SGS 2040,7.16,20/Feb/2040,94.3372,7.8490
IN2120230189,07.44 MP SGS 2040,7.44,21/Feb/2040,96.6339,7.8490
IN1920230266,07.45 KA SGS 2040,7.45,21/Feb/2040,96.7160,7.8490
IN1920200616,07.35 KA SDL 2040,7.35,24/Feb/2040,95.8949,7.8490
IN3520250108,07.64 CG SGS 2040,7.64,25/Feb/2040,98.2750,7.8490
IN1620190174,06.96 HR SDL 2040,6.96,26/Feb/2040,92.6930,7.8490
IN2220240476,07.19 MH SGS 2040,7.19,27/Feb/2040,94.5807,7.8490
IN2720240083,07.19 OD SGS 2040,7.19,27/Feb/2040,94.5807,7.8490
IN1220240189,07.20 AS SGS 2040,7.2,27/Feb/2040,94.6628,7.8490
IN2320240061,07.20 MN SGS 2040,7.2,27/Feb/2040,94.6628,7.8490
IN3320240085,07.20 UP SGS 2040,7.2,27/Feb/2040,94.6628,7.8490
IN1020220704,07.77 AP SGS 2040,7.77,01/Mar/2040,99.3435,7.8490
IN1620190182,07.12 HR SDL 2040,7.12,04/Mar/2040,94.0031,7.8490
IN2120190169,07.19 MP SDL 2040,7.19,04/Mar/2040,94.5783,7.8490
IN2820190147,06.97 PN SDL 2040,6.97,11/Mar/2040,92.7668,7.8490
IN1920250314,07.58 KA SGS 2040,7.58,11/Mar/2040,97.7836,7.8490
IN2120250484,07.65 MP SGS 2040,7.65,11/Mar/2040,98.3593,7.8490
IN3320240119,07.24 UP SGS 2040,7.24,12/Mar/2040,94.9871,7.8490
IN3420210277,07.46 WB SDL 2040,7.46,16/Mar/2040,96.7966,7.8490
IN1920200707,07.19 KA SDL 2040,7.19,17/Mar/2040,94.5744,7.8490
IN2520240119,07.18 MZ SGS 2040,7.18,19/Mar/2040,94.4916,7.8490
IN3320230334,07.48 UP SGS 2040,7.48,22/Mar/2040,96.9606,7.8490
IN2920220323,07.74 RJ SGS 2040,7.74,23/Mar/2040,99.1012,7.8490
IN2020240312,07.08 KL SGS 2040,7.08,26/Mar/2040,93.6620,7.8490
IN1620240375,07.09 HR SGS 2040,7.09,26/Mar/2040,93.7444,7.8490
IN1720240143,07.10 HP SGS 2040,7.1,26/Mar/2040,93.8268,7.8490
IN2320240079,07.12 MN SGS 2040,7.12,26/Mar/2040,93.9916,7.8490
IN2920230561,07.49 RJ SGS 2040,7.49,27/Mar/2040,97.0393,7.8490
IN3320230391,07.51 UP SGS 2040,7.51,27/Mar/2040,97.2041,7.8490
IN3420220300,07.89 WB SGS 2040,7.89,29/Mar/2040,100.3345,7.8490
IN2120250526,07.82 MP SGS 2040,7.82,30/Mar/2040,99.7572,7.8490
IN1020250636,07.99 AP SGS 2040,7.99,30/Mar/2040,101.1584,7.8490
IN1020250040,06.88 AP SGS 2040,6.88,04/Apr/2040,92.0041,7.8490
IN1020220027,07.34 AP SDL 2040,7.34,08/Apr/2040,95.7941,7.8490
IN3520260024,07.83 CG SGS 2040,7.83,15/Apr/2040,99.8342,7.8490
IN2220250046,06.72 MH SGS 2040,6.72,23/Apr/2040,90.6590,7.8490
IN1220250014,06.75 AS SGS 2040,6.75,23/Apr/2040,90.9069,7.8490
IN1020240074,07.49 AP SGS 2040,7.49,24/Apr/2040,97.0215,7.8490
IN2220250087,06.75 MH SGS 2040,6.75,30/Apr/2040,90.8981,7.8490
IN3220250010,06.75 TR SGS 2040,6.75,30/Apr/2040,90.8981,7.8490
IN1020210044,06.91 AP SDL 2040,6.91,05/May/2040,92.2158,7.8490
IN2020250022,06.78 KL SGS 2040,6.78,07/May/2040,91.1377,7.8490
IN1020230109,07.38 AP SGS 2040,7.38,10/May/2040,96.1018,7.8490
IN1220250030,06.77 AS SGS 2040,6.77,14/May/2040,91.0466,7.8490
IN3120250052,06.77 TN SGS 2040,6.77,14/May/2040,91.0466,7.8490
IN2320250011,06.83 MN SGS 2040,6.83,14/May/2040,91.5436,7.8490
IN1020240181,07.45 AP SGS 2040,7.45,15/May/2040,96.6786,7.8490
IN3220250028,06.72 TR SGS 2040,6.72,21/May/2040,90.6240,7.8490
IN2320250029,06.71 MN SGS 2040,6.71,28/May/2040,90.5327,7.8490
IN3420240019,07.37 WB SGS 2040,7.37,29/May/2040,96.0077,7.8490
IN1020210093,07.04 AP SDL 2040,7.04,02/Jun/2040,93.2593,7.8500
IN4520240099,07.44 TS SGS 2040,7.44,05/Jun/2040,96.5857,7.8490
IN2920240123,07.45 RJ SGS 2040,7.45,05/Jun/2040,96.6687,7.8490
IN1520260069,07.70 GJ SGS 2040,7.7,10/Jun/2040,98.7434,7.8490
IN1020250206,07.08 AP SGS 2040,7.08,11/Jun/2040,93.5920,7.8490
IN3820250014,07.09 PY SGS 2040,7.09,11/Jun/2040,93.6751,7.8490
IN1020230257,07.35 AP SGS 2040,7.35,21/Jun/2040,95.8303,7.8490
IN1620250093,07.04 HR SGS 2040,7.04,25/Jun/2040,93.2488,7.8490
IN2220250129,07.04 MH SGS 2040,7.04,25/Jun/2040,93.2488,7.8490
IN1020220274,07.95 AP SDL 2040,7.95,29/Jun/2040,100.8220,7.8490
IN1020220290,07.95 AP SDL 2040 06 JUL,7.95,06/Jul/2040,100.8230,7.8490
IN2320260036,07.64 MN SGS 2040,7.64,08/Jul/2040,98.2499,7.8478
IN4920250078,07.14 JK SGS 2040,7.14,09/Jul/2040,94.0722,7.8490
IN2520250027,07.14 MZ SGS 2040,7.14,09/Jul/2040,94.0722,7.8490
IN1020240413,07.33 AP SGS 2040,7.33,18/Jul/2040,95.6524,7.8490
IN4520240172,07.33 TS SGS 2040,7.33,18/Jul/2040,95.6524,7.8490
IN2320250037,07.10 MN SGS 2040,7.1,23/Jul/2040,93.7305,7.8490
IN4520240198,07.35 TS SGS 2040,7.35,24/Jul/2040,95.8172,7.8490
IN3420240043,07.36 WB SGS 2040,7.36,24/Jul/2040,95.9007,7.8490
IN1620250127,07.15 HR SGS 2040,7.15,30/Jul/2040,94.1443,7.8490
IN2820250099,07.19 PN SGS 2040,7.19,30/Jul/2040,94.4786,7.8490
IN3420240050,07.35 WB SGS 2040,7.35,31/Jul/2040,95.8154,7.8490
IN1020230372,07.45 AP SGS 2040 02 AUG,7.45,02/Aug/2040,96.6505,7.8490
IN2020230107,07.45 KL SGS 2040,7.45,02/Aug/2040,96.6505,7.8490
IN4520230173,07.45 TS SGS 2040,7.45,02/Aug/2040,96.6505,7.8490
IN1620200072,06.48 HR SDL 2040,6.48,05/Aug/2040,88.5409,7.8490
IN2720260032,07.64 OD SGS 2040,7.64,05/Aug/2040,98.2383,7.8490
IN1320250047,07.22 BR SGS 2040 06 AUG,7.22,06/Aug/2040,94.7267,7.8490
IN2520250035,07.26 MZ SGS 2040,7.26,06/Aug/2040,95.0612,7.8490
IN4520240222,07.29 TS SGS 2040,7.29,07/Aug/2040,95.3117,7.8490
IN2020240106,07.31 KL SGS 2040,7.31,07/Aug/2040,95.4789,7.8490
IN1020220415,07.96 AP SDL 2040,7.96,10/Aug/2040,100.9150,7.8490
IN1020200300,06.60 AP SDL 2040,6.6,12/Aug/2040,89.5372,7.8490
IN4920250102,07.35 JK SGS 2040,7.35,13/Aug/2040,95.8119,7.8490
IN2220240153,07.23 MH SGS 2040,7.23,21/Aug/2040,94.8051,7.8490
IN1020200318,06.77 AP SDL 2040,6.77,26/Aug/2040,90.9486,7.8490
IN1720250084,07.56 HP SGS 2040,7.56,28/Aug/2040,97.5690,7.8490
IN2820200102,06.70 PN SDL 2040,6.7,02/Sep/2040,90.3572,7.8490
IN2020240148,07.24 KL SGS 2040,7.24,04/Sep/2040,94.8851,7.8490
IN2220240237,07.24 MH SGS 2040,7.24,04/Sep/2040,94.8851,7.8490
IN1020230430,07.44 AP SGS 2040,7.44,06/Sep/2040,96.5626,7.8490
IN1020220472,07.58 AP SGS 2040,7.58,07/Sep/2040,97.7373,7.8490
IN3420200104,06.77 WB SDL 2040,6.77,09/Sep/2040,90.9393,7.8490
IN1620250143,07.47 HR SGS 2040,7.47,10/Sep/2040,96.8143,7.8490
IN1020220498,07.45 AP SGS 2040,7.45,14/Sep/2040,96.6463,7.8490
IN4520200168,06.84 TS SDL 2040,6.84,16/Sep/2040,91.5226,7.8490
IN1620260035,07.90 HR SGS 2040,7.9,16/Sep/2040,100.4241,7.8493
IN2720250082,07.43 OD SGS 2040,7.43,17/Sep/2040,96.4783,7.8490
IN4920250136,07.47 JK SGS 2040,7.47,17/Sep/2040,96.8143,7.8490
IN2720240182,07.17 OD SGS 2040,7.17,19/Sep/2040,94.2936,7.8490
IN4520220182,07.56 TS SGS 2040,7.56,21/Sep/2040,97.5709,7.8490
IN1020210283,06.87 AP SDL 2040,6.87,22/Sep/2040,91.7705,7.8490
IN2020220066,07.69 KL SGS 2040,7.69,28/Sep/2040,98.6597,7.8490
IN2820200110,06.95 PN SDL 2040,6.95,30/Sep/2040,92.4334,7.8490
IN1620200106,07.05 HR SDL 2040,7.05,30/Sep/2040,93.2747,7.8490
IN2020250188,07.49 KL SGS 2040,7.49,01/Oct/2040,96.9755,7.8490
IN4520210167,07.09 TS SDL 2040,7.09,06/Oct/2040,93.6050,7.8490
IN1020200409,07.03 AP SDL 2040,7.03,07/Oct/2040,93.0989,7.8490
IN3420200120,07.09 WB SDL 2040,7.09,07/Oct/2040,93.6040,7.8490
IN1020220555,07.85 AP SGS 2040,7.85,12/Oct/2040,100.0004,7.8490
IN2120200182,06.91 MP SDL 2040,6.91,14/Oct/2040,92.0805,7.8490
IN2120200190,06.89 MP SDL 2040,6.89,21/Oct/2040,91.9040,7.8490
IN3520250017,07.34 CG SGS 2040,7.34,23/Oct/2040,95.6965,7.8490
IN2920220208,07.87 RJ SGS 2040,7.87,27/Oct/2040,100.1648,7.8490
IN2820200136,06.76 PN SDL 2040,6.76,28/Oct/2040,90.7994,7.8490
IN2820250123,07.49 PN SGS 2040,7.49,29/Oct/2040,96.9579,7.8490
IN1020210382,07.08 AP SDL 2040,7.08,02/Nov/2040,93.4956,7.8490
IN4520220240,07.84 TS SGS 2040,7.84,02/Nov/2040,99.9105,7.8490
IN2120200208,06.76 MP SDL 2040,6.76,04/Nov/2040,90.7922,7.8490
IN3420200146,06.88 WB SDL 2040,6.88,04/Nov/2040,91.8053,7.8490
IN2020240197,07.15 KL SGS 2040,7.15,06/Nov/2040,94.0831,7.8490
IN2520240077,07.15 MZ SGS 2040,7.15,06/Nov/2040,94.0831,7.8490
IN3420230127,07.79 WB SGS 2040,7.79,08/Nov/2040,99.4869,7.8490
IN2120200216,06.79 MP SDL 2040,6.79,11/Nov/2040,91.0374,7.8490
IN1320250179,07.44 BR SGS 2040,7.44,12/Nov/2040,96.5285,7.8490
IN4520230330,07.73 TS SGS 2040,7.73,15/Nov/2040,98.9781,7.8490
IN1720250100,07.45 HP SGS 2040,7.45,19/Nov/2040,96.6094,7.8490
IN3120200313,06.73 TN SDL 2040,6.73,25/Nov/2040,90.5143,7.8490
IN1620250242,07.41 HR SGS 2040,7.41,26/Nov/2040,96.2675,7.8490
IN4920250185,07.51 JK SGS 2040,7.51,26/Nov/2040,97.1137,7.8490
IN1020240611,07.18 AP SGS 2040,7.18,27/Nov/2040,94.3205,7.8490
IN2820200169,06.73 PN SDL 2040,6.73,02/Dec/2040,90.5065,7.8490
IN2220250392,07.43 MH SGS 2040,7.43,03/Dec/2040,96.4334,7.8490
IN3320250134,07.51 UP SGS 2040 03 DEC,7.51,03/Dec/2040,97.1108,7.8490
IN1020250388,07.53 AP SGS 2040,7.53,03/Dec/2040,97.2802,7.8490
IN4520200242,06.71 TS SDL 2040,6.71,09/Dec/2040,90.3295,7.8490
IN3420200161,06.71 WB SDL 2040,6.71,09/Dec/2040,90.3295,7.8490
IN1920220101,07.63 KA SGS 2040,7.63,14/Dec/2040,98.1243,7.8490
IN3420240159,07.13 WB SGS 2040,7.13,18/Dec/2040,93.8823,7.8490
IN4520200267,06.69 TS SDL 2040,6.69,23/Dec/2040,90.1450,7.8490
IN1920240141,07.16 KA SGS 2040,7.16,26/Dec/2040,94.1318,7.8490
IN1020210432,07.14 AP SDL 2040,7.14,29/Dec/2040,93.9602,7.8490
IN1020200516,06.65 AP SDL 2040,6.65,30/Dec/2040,89.7980,7.8490
IN4520200275,06.65 TS SDL 2040,6.65,30/Dec/2040,89.7980,7.8490
IN1620250275,07.54 HR SGS 2040,7.54,31/Dec/2040,97.3568,7.8490
IN3220250036,07.54 TR SGS 2040,7.54,31/Dec/2040,97.3568,7.8490
IN1720250126,07.56 HP SGS 2040 31 DEC,7.56,31/Dec/2040,97.5267,7.8490
IN1020200532,06.65 AP SDL 2041,6.65,06/Jan/2041,89.6817,7.8630
IN3420250257,07.64 WB SGS 2041,7.64,07/Jan/2041,98.0882,7.8630
IN3420200195,06.63 WB SDL 2041,6.63,13/Jan/2041,89.5046,7.8630
IN2520250084,07.65 MZ SGS 2041,7.65,14/Jan/2041,98.1724,7.8630
IN2220240385,07.23 MH SGS 2041,7.23,15/Jan/2041,94.6024,7.8630
IN4520200309,06.62 TS SDL 2041,6.62,20/Jan/2041,89.4125,7.8630
IN4920250227,07.62 JK SGS 2041,7.62,21/Jan/2041,97.9167,7.8630
IN1920230233,07.73 KA SGS 2041,7.73,24/Jan/2041,98.8524,7.8630
IN1620200130,06.62 HR SDL 2041,6.62,27/Jan/2041,89.4055,7.8630
IN2920200606,06.62 RJ SDL 2041,6.62,27/Jan/2041,89.4055,7.8630
IN1920240216,07.13 KA SGS 2041,7.13,29/Jan/2041,93.7450,7.8630
IN2920230421,07.63 RJ SGS 2041,7.63,31/Jan/2041,98.0013,7.8630
IN4520200325,06.86 TS SDL 2041,6.86,03/Feb/2041,91.4436,7.8630
IN3420200237,06.89 WB SDL 2041,6.89,03/Feb/2041,91.6991,7.8630
IN1220250188,07.68 AS SGS 2041,7.68,04/Feb/2041,98.4271,7.8630
IN1620250317,07.69 HR SGS 2041,7.69,04/Feb/2041,98.5122,7.8630
IN1020250537,07.71 AP SGS 2041,7.71,04/Feb/2041,98.6826,7.8630
IN1020230786,07.46 AP SGS 2041 07 FEB,7.46,07/Feb/2041,96.5528,7.8630
IN2120230171,07.48 MP SGS 2041,7.48,07/Feb/2041,96.7232,7.8630
IN2920200663,06.96 RJ SDL 2041,6.96,10/Feb/2041,92.2909,7.8630
IN1620200148,06.98 HR SDL 2041,6.98,10/Feb/2041,92.4614,7.8630
IN3320250209,07.81 UP SGS 2041,7.81,11/Feb/2041,99.5355,7.8630
IN3820220041,07.59 PY SGS 2041,7.59,15/Feb/2041,97.6602,7.8630
IN1020210515,07.13 AP SDL 2041,7.13,16/Feb/2041,93.7372,7.8630
IN2920200705,06.99 RJ SDL 2041,6.99,17/Feb/2041,92.5426,7.8630
IN3320250217,07.67 UP SGS 2041,7.67,18/Feb/2041,98.3427,7.8630
IN3220250044,07.78 TR SGS 2041,7.78,18/Feb/2041,99.2810,7.8630
IN1620200155,07.18 HR SDL 2041,7.18,24/Feb/2041,94.1607,7.8630
IN2920200721,07.22 RJ SDL 2041,7.22,24/Feb/2041,94.5021,7.8630
IN3420200260,07.23 WB SDL 2041,7.23,24/Feb/2041,94.5875,7.8630
IN1620250366,07.67 HR SGS 2041,7.67,25/Feb/2041,98.3434,7.8630
IN1320250294,07.72 BR SGS 2041,7.72,25/Feb/2041,98.7702,7.8630
IN3420250398,07.72 WB SGS 2041,7.72,25/Feb/2041,98.7702,7.8630
IN3420230234,07.44 WB SGS 2041,7.44,28/Feb/2041,96.3795,7.8630
IN4520200341,07.25 TS SDL 2041,7.25,03/Mar/2041,94.7559,7.8630
IN3320250233,07.62 UP SGS 2041,7.62,04/Mar/2041,97.9174,7.8630
IN2120250468,07.63 MP SGS 2041,7.63,04/Mar/2041,98.0028,7.8630
IN3620250107,07.67 UK SGS 2041,7.67,04/Mar/2041,98.3446,7.8630
IN2720240133,07.27 OD SGS 2041,7.27,05/Mar/2041,94.9263,7.8630
IN3320240101,07.27 UP SGS 2041,7.27,05/Mar/2041,94.9263,7.8630
IN1620210188,07.43 HR SDL 2041,7.43,09/Mar/2041,96.2935,7.8630
IN3420200278,07.25 WB SDL 2041,7.25,10/Mar/2041,94.7543,7.8630
IN1020250586,07.61 AP SGS 2041,7.61,11/Mar/2041,97.8327,7.8630
IN1220250220,07.62 AS SGS 2041,7.62,11/Mar/2041,97.9183,7.8630
IN2520250100,07.74 MZ SGS 2041,7.74,11/Mar/2041,98.9445,7.8630
IN3220250051,07.74 TR SGS 2041,7.74,11/Mar/2041,98.9445,7.8630
IN4920250268,07.79 JK SGS 2041,7.79,11/Mar/2041,99.3721,7.8630
IN4520230462,07.37 TS SGS 2041,7.37,13/Mar/2041,95.7802,7.8630
IN2120250518,07.65 MP SGS 2041,7.65,18/Mar/2041,98.1761,7.8630
IN3220250069,07.77 TR SGS 2041,7.77,18/Mar/2041,99.2031,7.8630
IN3820250063,07.79 PY SGS 2041,7.79,18/Mar/2041,99.3743,7.8630
IN4520230496,07.42 TS SGS 2041,7.42,20/Mar/2041,96.2077,7.8630
IN3420220284,07.74 WB SGS 2041,7.74,23/Mar/2041,98.9462,7.8630
IN1920250363,07.76 KA SGS 2041,7.76,25/Mar/2041,99.1165,7.8630
IN1720250142,07.89 HP SGS 2041,7.89,25/Mar/2041,100.2299,7.8630
IN2220230360,07.46 MH SGS 2041,7.46,27/Mar/2041,96.5457,7.8630
IN2920220356,07.84 RJ SGS 2041,7.84,29/Mar/2041,99.8000,7.8630
IN1620250457,07.88 HR SGS 2041,7.88,30/Mar/2041,100.1423,7.8630
IN2020250337,07.92 KL SGS 2041,7.92,30/Mar/2041,100.4851,7.8630
IN2920250452,07.99 RJ SGS 2041,7.99,30/Mar/2041,101.0849,7.8630
IN2620250075,08.00 NL SGS 2041,8,30/Mar/2041,101.1706,7.8630
IN2220240021,07.44 MH SGS 2041,7.44,03/Apr/2041,96.3699,7.8630
IN1020240025,07.46 AP SGS 2041,7.46,03/Apr/2041,96.5413,7.8630
IN1020250057,06.85 AP SGS 2041,6.85,04/Apr/2041,91.3117,7.8630
IN2220240047,07.45 MH SGS 2041,7.45,10/Apr/2041,96.4507,7.8630
IN1020240108,07.51 AP SGS 2041,7.51,02/May/2041,96.9526,7.8630
IN3120260036,07.80 TN SGS 2041,7.8,06/May/2041,99.4443,7.8630
IN4520240065,07.43 TS SGS 2041 08 MAY,7.43,08/May/2041,96.2614,7.8630
IN1020220084,07.78 AP SDL 2041,7.78,11/May/2041,99.2710,7.8630
IN4520240081,07.44 TS SGS 2041,7.44,15/May/2041,96.3436,7.8630
IN4520210035,06.98 TS SDL 2041,6.98,19/May/2041,92.3807,7.8630
IN2920260063,07.87 RJ SGS 2041,7.87,20/May/2041,100.0438,7.8630
IN2820260031,07.91 PN SGS 2041,7.91,20/May/2041,100.3883,7.8630
IN1020240223,07.40 AP SGS 2041,7.4,22/May/2041,95.9955,7.8630
IN3120210049,06.99 TN SDL 2041,6.99,25/May/2041,92.4615,7.8630
IN1320260038,07.84 BR SGS 2041,7.84,27/May/2041,99.7845,7.8630
IN1020210101,07.04 AP SDL 2041,7.04,02/Jun/2041,92.8866,7.8630
IN2920210118,07.05 RJ SDL 2041,7.05,02/Jun/2041,92.9728,7.8630
IN4520210043,07.05 TS SDL 2041,7.05,02/Jun/2041,92.9728,7.8630
IN1520260044,07.79 GJ SGS 2041,7.79,03/Jun/2041,99.4636,7.8501
IN3120260069,07.80 TN SGS 2041 03 JUN,7.8,03/Jun/2041,99.4389,7.8630
IN2120250039,06.88 MP SGS 2041,6.88,04/Jun/2041,91.5053,7.8630
IN2520260026,07.79 MZ SGS 2041,7.79,10/Jun/2041,99.3517,7.8630
IN4520230074,07.36 TS SGS 2041,7.36,14/Jun/2041,95.6395,7.8630
IN1020220191,08.04 AP SDL 2041,8.04,15/Jun/2041,101.5094,7.8630
IN2020210075,07.06 KL SDL 2041,7.06,23/Jun/2041,93.0435,7.8630
